startGMT;endGMT;steps;primaryActivityLevel;activityLevelConstant
2021-11-02T07:15:00.0;2021-11-02T07:30:00.0;39;sedentary;true
2021-11-02T07:30:00.0;2021-11-02T07:45:00.0;124;sedentary;true
2021-11-02T07:45:00.0;2021-11-02T08:00:00.0;17;sedentary;true
2021-11-02T08:00:00.0;2021-11-02T08:15:00.0;14;active;true
2021-11-02T08:15:00.0;2021-11-02T08:30:00.0;1;sedentary;true
2021-11-02T08:30:00.0;2021-11-02T08:45:00.0;114;sedentary;true
2021-11-02T08:45:00.0;2021-11-02T09:00:00.0;61;sedentary;true
2021-11-02T09:00:00.0;2021-11-02T09:15:00.0;256;sedentary;false
2021-11-02T09:15:00.0;2021-11-02T09:30:00.0;107;sedentary;true
2021-11-02T09:30:00.0;2021-11-02T09:45:00.0;0;sedentary;true
2021-11-02T09:45:00.0;2021-11-02T10:00:00.0;41;sedentary;true
2021-11-02T10:00:00.0;2021-11-02T10:15:00.0;102;sedentary;true
2021-11-02T10:15:00.0;2021-11-02T10:30:00.0;0;sedentary;true
2021-11-02T10:30:00.0;2021-11-02T10:45:00.0;335;sedentary;false
2021-11-02T10:45:00.0;2021-11-02T11:00:00.0;96;sedentary;true
2021-11-02T11:00:00.0;2021-11-02T11:15:00.0;206;sedentary;false
2021-11-02T11:15:00.0;2021-11-02T11:30:00.0;183;sedentary;false
2021-11-02T11:30:00.0;2021-11-02T11:45:00.0;0;sedentary;true
2021-11-02T11:45:00.0;2021-11-02T12:00:00.0;161;sedentary;false
2021-11-02T12:00:00.0;2021-11-02T12:15:00.0;0;sedentary;true
2021-11-02T12:15:00.0;2021-11-02T12:30:00.0;0;sedentary;true
2021-11-02T12:30:00.0;2021-11-02T12:45:00.0;160;sedentary;false
2021-11-02T12:45:00.0;2021-11-02T13:00:00.0;107;sedentary;false
2021-11-02T13:00:00.0;2021-11-02T13:15:00.0;0;sedentary;true
2021-11-02T13:15:00.0;2021-11-02T13:30:00.0;66;sedentary;true
2021-11-02T13:30:00.0;2021-11-02T13:45:00.0;326;sedentary;false
2021-11-02T13:45:00.0;2021-11-02T14:00:00.0;152;sedentary;false
2021-11-02T14:00:00.0;2021-11-02T14:15:00.0;0;sedentary;true
2021-11-02T14:15:00.0;2021-11-02T14:30:00.0;0;sedentary;true
2021-11-02T14:30:00.0;2021-11-02T14:45:00.0;0;sedentary;true
2021-11-02T14:45:00.0;2021-11-02T15:00:00.0;0;sedentary;true
2021-11-02T15:00:00.0;2021-11-02T15:15:00.0;0;sedentary;true
2021-11-02T15:15:00.0;2021-11-02T15:30:00.0;0;sedentary;true
2021-11-02T15:30:00.0;2021-11-02T15:45:00.0;49;sedentary;false
2021-11-02T15:45:00.0;2021-11-02T16:00:00.0;114;sedentary;false
2021-11-02T16:00:00.0;2021-11-02T16:15:00.0;22;active;true
2021-11-02T16:15:00.0;2021-11-02T16:30:00.0;58;sedentary;false
2021-11-02T16:30:00.0;2021-11-02T16:45:00.0;267;sedentary;false
2021-11-02T16:45:00.0;2021-11-02T17:00:00.0;0;sedentary;true
2021-11-02T17:00:00.0;2021-11-02T17:15:00.0;0;sedentary;true
2021-11-02T17:15:00.0;2021-11-02T17:30:00.0;0;sedentary;true
2021-11-02T17:30:00.0;2021-11-02T17:45:00.0;0;sedentary;true
2021-11-02T17:45:00.0;2021-11-02T18:00:00.0;0;sedentary;true
2021-11-02T18:00:00.0;2021-11-02T18:15:00.0;0;sedentary;true
2021-11-02T18:15:00.0;2021-11-02T18:30:00.0;0;sedentary;true
2021-11-02T18:30:00.0;2021-11-02T18:45:00.0;0;sedentary;true
2021-11-02T18:45:00.0;2021-11-02T19:00:00.0;773;active;false
2021-11-02T19:00:00.0;2021-11-02T19:15:00.0;0;sedentary;true
2021-11-02T19:15:00.0;2021-11-02T19:30:00.0;217;sedentary;false
2021-11-02T19:30:00.0;2021-11-02T19:45:00.0;654;active;false
2021-11-02T19:45:00.0;2021-11-02T20:00:00.0;1405;highlyActive;false
2021-11-02T20:00:00.0;2021-11-02T20:15:00.0;976;highlyActive;false
2021-11-02T20:15:00.0;2021-11-02T20:30:00.0;1669;highlyActive;true
2021-11-02T20:30:00.0;2021-11-02T20:45:00.0;459;active;false
2021-11-02T20:45:00.0;2021-11-02T21:00:00.0;0;sedentary;true
2021-11-02T21:00:00.0;2021-11-02T21:15:00.0;24;sedentary;true
2021-11-02T21:15:00.0;2021-11-02T21:30:00.0;0;sedentary;true
2021-11-02T21:30:00.0;2021-11-02T21:45:00.0;0;sleeping;false
2021-11-02T21:45:00.0;2021-11-02T22:00:00.0;0;sleeping;true
2021-11-02T22:00:00.0;2021-11-02T22:15:00.0;0;sleeping;true
2021-11-02T22:15:00.0;2021-11-02T22:30:00.0;0;sleeping;true
2021-11-02T22:30:00.0;2021-11-02T22:45:00.0;0;sleeping;true
2021-11-02T22:45:00.0;2021-11-02T23:00:00.0;0;sleeping;true
2021-11-02T23:00:00.0;2021-11-02T23:15:00.0;0;sleeping;true
2021-11-02T23:15:00.0;2021-11-02T23:30:00.0;0;sleeping;true
2021-11-02T23:30:00.0;2021-11-02T23:45:00.0;0;sleeping;true
2021-11-02T23:45:00.0;2021-11-03T00:00:00.0;0;sleeping;true
2021-11-03T00:00:00.0;2021-11-03T00:15:00.0;0;sleeping;true
2021-11-03T00:15:00.0;2021-11-03T00:30:00.0;0;sleeping;true
2021-11-03T00:30:00.0;2021-11-03T00:45:00.0;0;sleeping;true
2021-11-03T00:45:00.0;2021-11-03T01:00:00.0;0;sleeping;true
2021-11-03T01:00:00.0;2021-11-03T01:15:00.0;0;sleeping;true
2021-11-03T01:15:00.0;2021-11-03T01:30:00.0;0;sleeping;true
2021-11-03T01:30:00.0;2021-11-03T01:45:00.0;0;sleeping;true
2021-11-03T01:45:00.0;2021-11-03T02:00:00.0;0;sleeping;true
2021-11-03T02:00:00.0;2021-11-03T02:15:00.0;0;sleeping;true
2021-11-03T02:15:00.0;2021-11-03T02:30:00.0;0;sleeping;true
2021-11-03T02:30:00.0;2021-11-03T02:45:00.0;0;sleeping;true
2021-11-03T02:45:00.0;2021-11-03T03:00:00.0;0;sleeping;true
2021-11-03T03:00:00.0;2021-11-03T03:15:00.0;0;sleeping;true
2021-11-03T03:15:00.0;2021-11-03T03:30:00.0;0;sleeping;true
2021-11-03T03:30:00.0;2021-11-03T03:45:00.0;0;sleeping;true
2021-11-03T03:45:00.0;2021-11-03T04:00:00.0;11;sleeping;true
2021-11-03T04:00:00.0;2021-11-03T04:15:00.0;9;sleeping;true
2021-11-03T04:15:00.0;2021-11-03T04:30:00.0;256;sedentary;false
2021-11-03T04:30:00.0;2021-11-03T04:45:00.0;564;sedentary;false
2021-11-03T04:45:00.0;2021-11-03T05:00:00.0;0;sedentary;true
2021-11-03T05:00:00.0;2021-11-03T05:15:00.0;0;sedentary;true
2021-11-03T05:15:00.0;2021-11-03T05:30:00.0;1203;highlyActive;false
2021-11-03T05:30:00.0;2021-11-03T05:45:00.0;1759;highlyActive;true
2021-11-03T05:45:00.0;2021-11-03T06:00:00.0;158;sedentary;false
2021-11-03T06:00:00.0;2021-11-03T06:15:00.0;38;sedentary;true
2021-11-03T06:15:00.0;2021-11-03T06:30:00.0;0;sedentary;true
2021-11-03T06:30:00.0;2021-11-03T06:45:00.0;0;sedentary;true
2021-11-03T06:45:00.0;2021-11-03T07:00:00.0;0;sedentary;true
2021-11-03T07:00:00.0;2021-11-03T07:15:00.0;55;sedentary;true
2021-11-03T07:15:00.0;2021-11-03T07:30:00.0;153;sedentary;false
2021-11-03T07:30:00.0;2021-11-03T07:45:00.0;0;sedentary;true
2021-11-03T07:45:00.0;2021-11-03T08:00:00.0;59;sedentary;false
2021-11-03T08:00:00.0;2021-11-03T08:15:00.0;57;sedentary;false
2021-11-03T08:15:00.0;2021-11-03T08:30:00.0;0;sedentary;true
2021-11-03T08:30:00.0;2021-11-03T08:45:00.0;0;sedentary;true
2021-11-03T08:45:00.0;2021-11-03T09:00:00.0;0;sedentary;true
2021-11-03T09:00:00.0;2021-11-03T09:15:00.0;64;sedentary;false
2021-11-03T09:15:00.0;2021-11-03T09:30:00.0;1032;highlyActive;false
2021-11-03T09:30:00.0;2021-11-03T09:45:00.0;0;sedentary;true
2021-11-03T09:45:00.0;2021-11-03T10:00:00.0;0;sedentary;true
2021-11-03T10:00:00.0;2021-11-03T10:15:00.0;0;sedentary;true
2021-11-03T10:15:00.0;2021-11-03T10:30:00.0;0;sedentary;true
2021-11-03T10:30:00.0;2021-11-03T10:45:00.0;0;sedentary;true
2021-11-03T10:45:00.0;2021-11-03T11:00:00.0;1037;highlyActive;false
2021-11-03T11:00:00.0;2021-11-03T11:15:00.0;838;highlyActive;false
2021-11-03T11:15:00.0;2021-11-03T11:30:00.0;0;sedentary;true
2021-11-03T11:30:00.0;2021-11-03T11:45:00.0;44;sedentary;true
2021-11-03T11:45:00.0;2021-11-03T12:00:00.0;1126;active;true
2021-11-03T12:00:00.0;2021-11-03T12:15:00.0;0;sedentary;true
2021-11-03T12:15:00.0;2021-11-03T12:30:00.0;41;sedentary;true
2021-11-03T12:30:00.0;2021-11-03T12:45:00.0;0;sedentary;true
2021-11-03T12:45:00.0;2021-11-03T13:00:00.0;279;sedentary;false
2021-11-03T13:00:00.0;2021-11-03T13:15:00.0;31;sedentary;true
2021-11-03T13:15:00.0;2021-11-03T13:30:00.0;55;sedentary;true
2021-11-03T13:30:00.0;2021-11-03T13:45:00.0;0;sedentary;true
2021-11-03T13:45:00.0;2021-11-03T14:00:00.0;0;sedentary;true
2021-11-03T14:00:00.0;2021-11-03T14:15:00.0;0;sedentary;true
2021-11-03T14:15:00.0;2021-11-03T14:30:00.0;0;sedentary;true
2021-11-03T14:30:00.0;2021-11-03T14:45:00.0;0;sedentary;true
2021-11-03T14:45:00.0;2021-11-03T15:00:00.0;195;sedentary;false
2021-11-03T15:00:00.0;2021-11-03T15:15:00.0;0;sedentary;true
2021-11-03T15:15:00.0;2021-11-03T15:30:00.0;0;sedentary;true
2021-11-03T15:30:00.0;2021-11-03T15:45:00.0;0;sedentary;true
2021-11-03T15:45:00.0;2021-11-03T16:00:00.0;0;sedentary;true
2021-11-03T16:00:00.0;2021-11-03T16:15:00.0;0;sedentary;true
2021-11-03T16:15:00.0;2021-11-03T16:30:00.0;0;sedentary;true
2021-11-03T16:30:00.0;2021-11-03T16:45:00.0;936;active;true
2021-11-03T16:45:00.0;2021-11-03T17:00:00.0;1410;highlyActive;false
2021-11-03T17:00:00.0;2021-11-03T17:15:00.0;418;sedentary;false
2021-11-03T17:15:00.0;2021-11-03T17:30:00.0;108;sedentary;true
2021-11-03T17:30:00.0;2021-11-03T17:45:00.0;969;highlyActive;false
2021-11-03T17:45:00.0;2021-11-03T18:00:00.0;0;sedentary;true
2021-11-03T18:00:00.0;2021-11-03T18:15:00.0;0;sedentary;true
2021-11-03T18:15:00.0;2021-11-03T18:30:00.0;0;sedentary;true
2021-11-03T18:30:00.0;2021-11-03T18:45:00.0;0;sedentary;true
2021-11-03T18:45:00.0;2021-11-03T19:00:00.0;0;sedentary;true
2021-11-03T19:00:00.0;2021-11-03T19:15:00.0;0;sedentary;true
2021-11-03T19:15:00.0;2021-11-03T19:30:00.0;0;sedentary;true
2021-11-03T19:30:00.0;2021-11-03T19:45:00.0;57;sedentary;true
2021-11-03T19:45:00.0;2021-11-03T20:00:00.0;101;sedentary;false
2021-11-03T20:00:00.0;2021-11-03T20:15:00.0;0;sleeping;false
2021-11-03T20:15:00.0;2021-11-03T20:30:00.0;0;sleeping;true
2021-11-03T20:30:00.0;2021-11-03T20:45:00.0;0;sleeping;true
2021-11-03T20:45:00.0;2021-11-03T21:00:00.0;0;sleeping;true
2021-11-03T21:00:00.0;2021-11-03T21:15:00.0;31;sleeping;true
2021-11-03T21:15:00.0;2021-11-03T21:30:00.0;0;sleeping;true
2021-11-03T21:30:00.0;2021-11-03T21:45:00.0;0;sleeping;true
2021-11-03T21:45:00.0;2021-11-03T22:00:00.0;0;sleeping;true
2021-11-03T22:00:00.0;2021-11-03T22:15:00.0;0;sleeping;true
2021-11-03T22:15:00.0;2021-11-03T22:30:00.0;0;sleeping;true
2021-11-03T22:30:00.0;2021-11-03T22:45:00.0;0;sleeping;true
2021-11-03T22:45:00.0;2021-11-03T23:00:00.0;0;sleeping;true
2021-11-03T23:00:00.0;2021-11-03T23:15:00.0;0;sleeping;true
2021-11-03T23:15:00.0;2021-11-03T23:30:00.0;0;sleeping;true
2021-11-03T23:30:00.0;2021-11-03T23:45:00.0;0;sleeping;true
2021-11-03T23:45:00.0;2021-11-04T00:00:00.0;10;sleeping;true
2021-11-04T00:00:00.0;2021-11-04T00:15:00.0;0;sleeping;true
2021-11-04T00:15:00.0;2021-11-04T00:30:00.0;0;sleeping;true
2021-11-04T00:30:00.0;2021-11-04T00:45:00.0;0;sleeping;true
2021-11-04T00:45:00.0;2021-11-04T01:00:00.0;0;sleeping;true
2021-11-04T01:00:00.0;2021-11-04T01:15:00.0;0;sleeping;true
2021-11-04T01:15:00.0;2021-11-04T01:30:00.0;0;sleeping;true
2021-11-04T01:30:00.0;2021-11-04T01:45:00.0;0;sleeping;true
2021-11-04T01:45:00.0;2021-11-04T02:00:00.0;0;sleeping;true
2021-11-04T02:00:00.0;2021-11-04T02:15:00.0;0;sleeping;true
2021-11-04T02:15:00.0;2021-11-04T02:30:00.0;0;sleeping;true
2021-11-04T02:30:00.0;2021-11-04T02:45:00.0;0;sleeping;true
2021-11-04T02:45:00.0;2021-11-04T03:00:00.0;0;sleeping;true
2021-11-04T03:00:00.0;2021-11-04T03:15:00.0;0;sleeping;true
2021-11-04T03:15:00.0;2021-11-04T03:30:00.0;0;sleeping;true
2021-11-04T03:30:00.0;2021-11-04T03:45:00.0;0;sleeping;true
2021-11-04T03:45:00.0;2021-11-04T04:00:00.0;0;sleeping;true
2021-11-04T04:00:00.0;2021-11-04T04:15:00.0;0;sleeping;true
2021-11-04T04:15:00.0;2021-11-04T04:30:00.0;9;sleeping;true
2021-11-04T04:30:00.0;2021-11-04T04:45:00.0;0;sleeping;false
2021-11-04T04:45:00.0;2021-11-04T05:00:00.0;48;sedentary;false
2021-11-04T05:00:00.0;2021-11-04T05:15:00.0;50;sedentary;false
2021-11-04T05:15:00.0;2021-11-04T05:30:00.0;502;highlyActive;false
2021-11-04T05:30:00.0;2021-11-04T05:45:00.0;723;highlyActive;false
2021-11-04T05:45:00.0;2021-11-04T06:00:00.0;0;sedentary;false
2021-11-04T06:00:00.0;2021-11-04T06:15:00.0;0;sedentary;true
2021-11-04T06:15:00.0;2021-11-04T06:30:00.0;457;sedentary;false
2021-11-04T06:30:00.0;2021-11-04T06:45:00.0;1791;highlyActive;true
2021-11-04T06:45:00.0;2021-11-04T07:00:00.0;1907;highlyActive;true
2021-11-04T07:00:00.0;2021-11-04T07:15:00.0;495;active;false
2021-11-04T07:15:00.0;2021-11-04T07:30:00.0;0;sedentary;true
2021-11-04T07:30:00.0;2021-11-04T07:45:00.0;0;sedentary;true
2021-11-04T07:45:00.0;2021-11-04T08:00:00.0;0;sedentary;true
2021-11-04T08:00:00.0;2021-11-04T08:15:00.0;0;sedentary;true
2021-11-04T08:15:00.0;2021-11-04T08:30:00.0;0;sedentary;true
2021-11-04T08:30:00.0;2021-11-04T08:45:00.0;210;sedentary;false
2021-11-04T08:45:00.0;2021-11-04T09:00:00.0;0;sedentary;true
2021-11-04T09:00:00.0;2021-11-04T09:15:00.0;0;sedentary;true
2021-11-04T09:15:00.0;2021-11-04T09:30:00.0;0;sedentary;true
2021-11-04T09:30:00.0;2021-11-04T09:45:00.0;137;sedentary;false
2021-11-04T09:45:00.0;2021-11-04T10:00:00.0;184;sedentary;false
2021-11-04T10:00:00.0;2021-11-04T10:15:00.0;0;sedentary;true
2021-11-04T10:15:00.0;2021-11-04T10:30:00.0;0;sedentary;true
2021-11-04T10:30:00.0;2021-11-04T10:45:00.0;328;sedentary;false
2021-11-04T10:45:00.0;2021-11-04T11:00:00.0;358;sedentary;false
2021-11-04T11:00:00.0;2021-11-04T11:15:00.0;0;sedentary;true
2021-11-04T11:15:00.0;2021-11-04T11:30:00.0;0;sedentary;true
2021-11-04T11:30:00.0;2021-11-04T11:45:00.0;616;active;false
2021-11-04T11:45:00.0;2021-11-04T12:00:00.0;137;sedentary;true
2021-11-04T12:00:00.0;2021-11-04T12:15:00.0;0;sedentary;true
2021-11-04T12:15:00.0;2021-11-04T12:30:00.0;0;sedentary;true
2021-11-04T12:30:00.0;2021-11-04T12:45:00.0;0;sedentary;true
2021-11-04T12:45:00.0;2021-11-04T13:00:00.0;13;sedentary;true
2021-11-04T13:00:00.0;2021-11-04T13:15:00.0;315;sedentary;false
2021-11-04T13:15:00.0;2021-11-04T13:30:00.0;11;sedentary;true
2021-11-04T13:30:00.0;2021-11-04T13:45:00.0;0;sedentary;true
2021-11-04T13:45:00.0;2021-11-04T14:00:00.0;0;sedentary;true
2021-11-04T14:00:00.0;2021-11-04T14:15:00.0;248;sedentary;false
2021-11-04T14:15:00.0;2021-11-04T14:30:00.0;0;sedentary;true
2021-11-04T14:30:00.0;2021-11-04T14:45:00.0;0;sedentary;true
2021-11-04T14:45:00.0;2021-11-04T15:00:00.0;0;sedentary;true
2021-11-04T15:00:00.0;2021-11-04T15:15:00.0;0;sedentary;true
2021-11-04T15:15:00.0;2021-11-04T15:30:00.0;1454;highlyActive;true
2021-11-04T15:30:00.0;2021-11-04T15:45:00.0;1462;highlyActive;false
2021-11-04T15:45:00.0;2021-11-04T16:00:00.0;1145;highlyActive;false
2021-11-04T16:00:00.0;2021-11-04T16:15:00.0;1178;active;true
2021-11-04T16:15:00.0;2021-11-04T16:30:00.0;1548;highlyActive;true
2021-11-04T16:30:00.0;2021-11-04T16:45:00.0;323;sedentary;false
2021-11-04T16:45:00.0;2021-11-04T17:00:00.0;0;sedentary;true
2021-11-04T17:00:00.0;2021-11-04T17:15:00.0;0;sedentary;true
2021-11-04T17:15:00.0;2021-11-04T17:30:00.0;0;sedentary;true
2021-11-04T17:30:00.0;2021-11-04T17:45:00.0;0;sedentary;true
2021-11-04T17:45:00.0;2021-11-04T18:00:00.0;0;sedentary;true
2021-11-04T18:00:00.0;2021-11-04T18:15:00.0;0;sedentary;true
2021-11-04T18:15:00.0;2021-11-04T18:30:00.0;112;sedentary;false
2021-11-04T18:30:00.0;2021-11-04T18:45:00.0;57;sedentary;false
2021-11-04T18:45:00.0;2021-11-04T19:00:00.0;0;sedentary;true
2021-11-04T19:00:00.0;2021-11-04T19:15:00.0;0;sedentary;true
2021-11-04T19:15:00.0;2021-11-04T19:30:00.0;62;sedentary;true
2021-11-04T19:30:00.0;2021-11-04T19:45:00.0;137;sedentary;false
2021-11-04T19:45:00.0;2021-11-04T20:00:00.0;16;sedentary;true
2021-11-04T20:00:00.0;2021-11-04T20:15:00.0;0;sedentary;true
2021-11-04T20:15:00.0;2021-11-04T20:30:00.0;13;sedentary;true
2021-11-04T20:30:00.0;2021-11-04T20:45:00.0;765;highlyActive;false
2021-11-04T20:45:00.0;2021-11-04T21:00:00.0;1396;highlyActive;false
2021-11-04T21:00:00.0;2021-11-04T21:15:00.0;0;sedentary;true
2021-11-04T21:15:00.0;2021-11-04T21:30:00.0;68;sedentary;true
2021-11-04T21:30:00.0;2021-11-04T21:45:00.0;170;sedentary;true
2021-11-04T21:45:00.0;2021-11-04T22:00:00.0;776;active;false
2021-11-04T22:00:00.0;2021-11-04T22:15:00.0;0;sedentary;true
2021-11-04T22:15:00.0;2021-11-04T22:30:00.0;0;sleeping;false
2021-11-04T22:30:00.0;2021-11-04T22:45:00.0;0;sleeping;true
2021-11-04T22:45:00.0;2021-11-04T23:00:00.0;0;sleeping;true
2021-11-04T23:00:00.0;2021-11-04T23:15:00.0;0;sleeping;true
2021-11-04T23:15:00.0;2021-11-04T23:30:00.0;0;sleeping;true
2021-11-04T23:30:00.0;2021-11-04T23:45:00.0;0;sleeping;true
2021-11-04T23:45:00.0;2021-11-05T00:00:00.0;0;sleeping;true
2021-11-05T00:00:00.0;2021-11-05T00:15:00.0;0;sleeping;true
2021-11-05T00:15:00.0;2021-11-05T00:30:00.0;0;sleeping;true
2021-11-05T00:30:00.0;2021-11-05T00:45:00.0;0;sleeping;true
2021-11-05T00:45:00.0;2021-11-05T01:00:00.0;0;sleeping;true
2021-11-05T01:00:00.0;2021-11-05T01:15:00.0;0;sleeping;true
2021-11-05T01:15:00.0;2021-11-05T01:30:00.0;0;sleeping;true
2021-11-05T01:30:00.0;2021-11-05T01:45:00.0;0;sleeping;true
2021-11-05T01:45:00.0;2021-11-05T02:00:00.0;0;sleeping;true
2021-11-05T02:00:00.0;2021-11-05T02:15:00.0;0;sleeping;true
2021-11-05T02:15:00.0;2021-11-05T02:30:00.0;0;sleeping;true
2021-11-05T02:30:00.0;2021-11-05T02:45:00.0;0;sleeping;true
2021-11-05T02:45:00.0;2021-11-05T03:00:00.0;0;sleeping;true
2021-11-05T03:00:00.0;2021-11-05T03:15:00.0;0;sleeping;true
2021-11-05T03:15:00.0;2021-11-05T03:30:00.0;0;sleeping;true
2021-11-05T03:30:00.0;2021-11-05T03:45:00.0;0;sleeping;true
2021-11-05T03:45:00.0;2021-11-05T04:00:00.0;9;sleeping;true
2021-11-05T04:00:00.0;2021-11-05T04:15:00.0;0;sleeping;true
2021-11-05T04:15:00.0;2021-11-05T04:30:00.0;0;sleeping;true
2021-11-05T04:30:00.0;2021-11-05T04:45:00.0;0;sleeping;true
2021-11-05T04:45:00.0;2021-11-05T05:00:00.0;0;sleeping;true
2021-11-05T05:00:00.0;2021-11-05T05:15:00.0;6;sleeping;true
2021-11-05T05:15:00.0;2021-11-05T05:30:00.0;179;sedentary;false
2021-11-05T05:30:00.0;2021-11-05T05:45:00.0;58;sedentary;true
2021-11-05T05:45:00.0;2021-11-05T06:00:00.0;83;sedentary;false
2021-11-05T06:00:00.0;2021-11-05T06:15:00.0;0;sedentary;true
2021-11-05T06:15:00.0;2021-11-05T06:30:00.0;0;sedentary;true
2021-11-05T06:30:00.0;2021-11-05T06:45:00.0;0;sedentary;true
2021-11-05T06:45:00.0;2021-11-05T07:00:00.0;0;sedentary;true
2021-11-05T07:00:00.0;2021-11-05T07:15:00.0;0;sedentary;true
2021-11-05T07:15:00.0;2021-11-05T07:30:00.0;0;sedentary;true
2021-11-05T07:30:00.0;2021-11-05T07:45:00.0;96;sedentary;false
2021-11-05T07:45:00.0;2021-11-05T08:00:00.0;0;sedentary;true
2021-11-05T08:00:00.0;2021-11-05T08:15:00.0;13;sedentary;true
2021-11-05T08:15:00.0;2021-11-05T08:30:00.0;0;sedentary;true
2021-11-05T08:30:00.0;2021-11-05T08:45:00.0;0;sedentary;true
2021-11-05T08:45:00.0;2021-11-05T09:00:00.0;0;sedentary;true
2021-11-05T09:00:00.0;2021-11-05T09:15:00.0;0;sedentary;true
2021-11-05T09:15:00.0;2021-11-05T09:30:00.0;0;sedentary;true
2021-11-05T09:30:00.0;2021-11-05T09:45:00.0;0;sedentary;true
2021-11-05T09:45:00.0;2021-11-05T10:00:00.0;0;sedentary;true
2021-11-05T10:00:00.0;2021-11-05T10:15:00.0;0;sedentary;true
2021-11-05T10:15:00.0;2021-11-05T10:30:00.0;0;sedentary;true
2021-11-05T10:30:00.0;2021-11-05T10:45:00.0;0;sedentary;true
2021-11-05T10:45:00.0;2021-11-05T11:00:00.0;74;sedentary;false
2021-11-05T11:00:00.0;2021-11-05T11:15:00.0;94;sedentary;false
2021-11-05T11:15:00.0;2021-11-05T11:30:00.0;1089;highlyActive;false
2021-11-05T11:30:00.0;2021-11-05T11:45:00.0;453;sedentary;false
2021-11-05T11:45:00.0;2021-11-05T12:00:00.0;68;sedentary;true
2021-11-05T12:00:00.0;2021-11-05T12:15:00.0;1576;highlyActive;true
2021-11-05T12:15:00.0;2021-11-05T12:30:00.0;94;sedentary;true
2021-11-05T12:30:00.0;2021-11-05T12:45:00.0;0;sedentary;true
2021-11-05T12:45:00.0;2021-11-05T13:00:00.0;0;sedentary;true
2021-11-05T13:00:00.0;2021-11-05T13:15:00.0;0;sedentary;true
2021-11-05T13:15:00.0;2021-11-05T13:30:00.0;0;sedentary;true
2021-11-05T13:30:00.0;2021-11-05T13:45:00.0;0;sedentary;true
2021-11-05T13:45:00.0;2021-11-05T14:00:00.0;0;sedentary;true
2021-11-05T14:00:00.0;2021-11-05T14:15:00.0;145;sedentary;false
2021-11-05T14:15:00.0;2021-11-05T14:30:00.0;0;sedentary;true
2021-11-05T14:30:00.0;2021-11-05T14:45:00.0;0;sedentary;true
2021-11-05T14:45:00.0;2021-11-05T15:00:00.0;0;sedentary;true
2021-11-05T15:00:00.0;2021-11-05T15:15:00.0;35;sedentary;true
2021-11-05T15:15:00.0;2021-11-05T15:30:00.0;0;sedentary;true
2021-11-05T15:30:00.0;2021-11-05T15:45:00.0;0;sedentary;true
2021-11-05T15:45:00.0;2021-11-05T16:00:00.0;0;sedentary;true
2021-11-05T16:00:00.0;2021-11-05T16:15:00.0;0;sedentary;true
2021-11-05T16:15:00.0;2021-11-05T16:30:00.0;0;sedentary;true
2021-11-05T16:30:00.0;2021-11-05T16:45:00.0;40;sedentary;true
2021-11-05T16:45:00.0;2021-11-05T17:00:00.0;20;sedentary;false
2021-11-05T17:00:00.0;2021-11-05T17:15:00.0;126;sedentary;false
2021-11-05T17:15:00.0;2021-11-05T17:30:00.0;44;generic;false
2021-11-05T17:30:00.0;2021-11-05T17:45:00.0;68;generic;false
2021-11-05T17:45:00.0;2021-11-05T18:00:00.0;0;sedentary;true
2021-11-05T18:00:00.0;2021-11-05T18:15:00.0;0;sedentary;true
2021-11-05T18:15:00.0;2021-11-05T18:30:00.0;0;sedentary;true
2021-11-05T18:30:00.0;2021-11-05T18:45:00.0;56;sedentary;false
2021-11-05T18:45:00.0;2021-11-05T19:00:00.0;0;sedentary;true
2021-11-05T19:00:00.0;2021-11-05T19:15:00.0;0;sedentary;true
2021-11-05T19:15:00.0;2021-11-05T19:30:00.0;0;sedentary;true
2021-11-05T19:30:00.0;2021-11-05T19:45:00.0;54;sedentary;false
2021-11-05T19:45:00.0;2021-11-05T20:00:00.0;0;sedentary;true
2021-11-05T20:00:00.0;2021-11-05T20:15:00.0;0;sedentary;true
2021-11-05T20:15:00.0;2021-11-05T20:30:00.0;0;sedentary;true
2021-11-05T20:30:00.0;2021-11-05T20:45:00.0;0;sedentary;true
2021-11-05T20:45:00.0;2021-11-05T21:00:00.0;0;sedentary;true
2021-11-05T21:00:00.0;2021-11-05T21:15:00.0;118;sedentary;false
2021-11-05T21:15:00.0;2021-11-05T21:30:00.0;7;sedentary;true
2021-11-05T21:30:00.0;2021-11-05T21:45:00.0;0;sleeping;false
2021-11-05T21:45:00.0;2021-11-05T22:00:00.0;0;sleeping;true
2021-11-05T22:00:00.0;2021-11-05T22:15:00.0;0;sleeping;true
2021-11-05T22:15:00.0;2021-11-05T22:30:00.0;0;sleeping;true
2021-11-05T22:30:00.0;2021-11-05T22:45:00.0;0;sleeping;true
2021-11-05T22:45:00.0;2021-11-05T23:00:00.0;0;sleeping;true
2021-11-05T23:00:00.0;2021-11-05T23:15:00.0;0;sleeping;true
2021-11-05T23:15:00.0;2021-11-05T23:30:00.0;0;sleeping;true
2021-11-05T23:30:00.0;2021-11-05T23:45:00.0;0;sleeping;true
2021-11-05T23:45:00.0;2021-11-06T00:00:00.0;0;sleeping;true
2021-11-06T00:00:00.0;2021-11-06T00:15:00.0;0;sleeping;true
2021-11-06T00:15:00.0;2021-11-06T00:30:00.0;0;sleeping;true
2021-11-06T00:30:00.0;2021-11-06T00:45:00.0;0;sleeping;true
